t_id_predio;numero_predial;vigencia_actualizacion_catastral
3021420;470010107000000770902901010036;2023-01-04
1033109;470010104000000300904901010061;2023-01-04
969106;470010107000000600902901020090;2023-01-04
3023400;470010107000000490905901100323;2023-01-04
979722;470010110000000380904901080168;2023-02-02
868464;470010104000000730901901170072;2023-01-04
1042409;470010107000000430903901050122;2023-01-04
3020691;470010107000000280905901100529;2023-01-04
664196;470010107000000560801800000067;2023-01-04
985706;470010107000000190903901120121;2023-01-04
660122;470010110000000640905901010844;2023-02-02
3015777;470010110000000380904901010091;2023-02-02
724697;470010110000000320005901030384;2024-05-15
825249;470010104000000030901901040018;2023-01-04
803245;470010104000000540901901010105;2023-01-04
918106;470010107000000080909901060390;2023-01-04
1053403;470010107000000690907901020392;2023-01-04
976953;470010110000000570902900000174;2023-02-02
676634;470010108000000060902901140058;2023-01-04
1064355;470010110000001600901901000027;2023-02-02
820262;470010104000000610903901010080;2023-01-04
3021885;470010110000000580902901980107;2023-02-02
974868;470010002000000070903913040256;2023-01-23
1024558;470010107000000690905901010162;2023-01-04
976261;470010108000000010901901170606;2023-01-04
793727;470010110000000640901901090085;2023-02-02
1012307;470010107000000280906901040663;2023-01-04
3013362;470010104000000650901901010382;2023-01-04
1049086;470010107000000690907901050256;2023-01-04
989088;470010110000000640903904021281;2023-02-02
675880;470010108000000180903901050227;2023-01-04
3011661;470010110000000380903901010978;2023-02-02
3013794;470010104000000130901901040032;2023-01-04
814371;470010110000000460801800000071;2023-02-02
699502;470010110000000100901901000115;2023-02-02
888771;470010110000000190902901010341;2023-02-02
1044397;470010107000000220902901010011;2023-01-04
3021393;470010110000000380906901021532;2023-02-02
948516;470010104000000300904901030301;2023-01-04
954105;470010107000000610901901010044;2023-01-04
929633;470010107000000080903901010068;2023-01-04
806288;470010104000000310019000000000;2023-01-04
955102;470010104000000300904901050507;2023-01-04
972531;470010104000001610903900000074;2023-01-16
1060331;470010110000000620903901170739;2023-02-02
966334;470010002000000070905919050378;2023-01-21
784585;470010104000000660902901080067;2023-01-04
1064873;470010107000000120902901060280;2023-01-04
3007434;470010110000000570902900000060;2023-02-02
989046;470010110000000460801800000081;2023-02-02
953837;470010107000000170903901010150;2023-01-04
757161;470010110000000800901901010081;2023-02-02
1049177;470010108000000010901902120535;2023-01-04
957813;470010110000000800901901020167;2023-02-02
1060248;470010107000000080912901060558;2023-01-04
955247;470010107000001570801800000031;2023-01-04
677610;470010110000001490008000000000;2023-02-02
963981;470010107000000190905901130260;2023-01-04
746308;470010110000000190901900010090;2023-02-02
1060603;470010110000002530901901100089;2023-02-02
3020670;470010107000000090903901010088;2023-01-04
865100;470010110000001690004000000000;2023-02-02
985173;470010108000000010901903011044;2023-01-04
3006951;470010107000000460903901010136;2023-01-04
721159;470010002000000070902911010202;2022-12-20
3017118;470010107000000080911900000474;2023-01-04
658527;470010110000001450006000000000;2023-02-02
832397;470010110000001240009500000001;2023-02-02
1000516;470010107000000170903901120141;2023-01-04
3017571;470010104000000290901901020094;2023-01-04
1004450;470010108000000180902901080091;2023-01-04
804239;470010104000000740004000000000;2023-01-04
760572;470010110000000260063200000001;2023-02-02
801805;470010109000000450901900000031;2020-01-11
1056636;470010110000000800901901010057;2023-02-02
986976;470010110000000400903901020393;2023-02-02
977258;470010107000000740901902040159;2023-01-04
974678;470010107000000150903901010080;2023-01-04
945903;470010107000000090904901070120;2023-01-04
694505;470010106000011370119000000000;2022-07-20
819525;470010110000001480005500000003;2023-02-02
696975;470010107000000720801800000053;2023-01-04
1021570;470010108000000010901904021590;2023-01-04
966887;470010107000000460903901010115;2023-01-04
721984;470010002000000070903912020226;2023-01-23
1044560;470010002000000070902907030132;2022-12-20
3017646;470010107000000270905901010247;2023-01-04
662975;470010107000000100901901030018;2023-01-04
3009258;470010110000000480904901020075;2023-02-02
1028903;470010107000001300001000000000;2023-01-04
977300;470010110000001300006500000001;2023-02-02
1026693;470010104000000280014000000000;2023-01-04
1048818;470010107000000210006000000000;2023-01-04
978724;470010108000000010901903010680;2023-01-04
1056557;470010110000000250152500000008;2023-02-02
956451;470010110000001560009000000000;2023-02-02
675697;470010110000000640903900010387;2023-02-02
1037361;470010110000000380907901091657;2023-02-02
1017261;470010110000001320017000000000;2023-02-02
1037951;470010108000000160903901190234;2023-01-04
958392;470010104000000800022000000000;2023-01-04
798913;470010107000000270903901030037;2023-01-04
3009924;470010107000000080913901010261;2023-01-04
3014058;470010108000000180903901120297;2023-01-04
1042148;470010108000000180903901050222;2023-01-04
1009703;470010002000000070902911050220;2022-12-20
981090;470010110000000640903903010713;2023-02-02
662898;470010110000000830901903070734;2023-02-02
719358;470010104000000310020000000000;2023-01-04
785777;470010104000001640029000000000;2023-01-04
718646;470010110000001230013000000000;2023-02-02
672060;470010107000000200901901010004;2023-01-04
985065;470010110000000380903901001188;2023-02-02
1035141;470010110000000570902900000183;2023-02-02
762100;470010108000000010901904011444;2023-01-04
1000392;470010110000000640905901020910;2023-02-02
823704;470010108000000090006500000033;2023-01-04
1049425;470010110000000570902900000143;2023-02-02
683538;470010110000000380901901070395;2023-02-02
3013581;470010110000000380904901120193;2023-02-02
959226;470010107000000120902901000216;2023-01-04
3017454;470010107000000020901901010052;2023-01-04
1049560;470010107000000560902901030004;2023-01-04
1000472;470010108000000010901902090490;2023-01-04
1012600;470010107000000690907901010355;2023-01-04
1066868;470010107000001350001000000000;2023-01-04
761427;470010110000002530901901120111;2023-02-02
753295;470010110000000640903901010284;2023-02-02
3015849;470010104000000290901901020104;2023-01-04
953876;470010110000000400904901020806;2023-02-02
1010424;470010107000000490907901050714;2023-01-04
3008307;470010110000000640903900010736;2023-02-02
676177;470010107000000410903901010041;2023-01-04
1035379;470010104000000280902901060158;2023-01-04
964651;470010107000000090015000000000;2023-01-04
680768;470010110000000910901901040034;2023-02-02
3011451;470010107000000480901901010062;2023-01-04
968519;470010104000000800015000000000;2023-01-04
3007197;470010107000000490904901180283;2023-01-04
803431;470010107000000280906901010033;2023-01-04
968888;470010104000000620904901010084;2023-01-04
3018294;470010110000000380906901011515;2023-02-02
678072;470010002000000070905902020026;2023-01-21
671733;470010110000001050008000000000;2023-01-04
663379;470010110000000700902901060038;2023-02-02
962789;470010110000000490802800000072;2023-02-02
957999;470010107000000490905901000569;2023-01-04
939283;470010110000000380907901121678;2023-02-02
956666;470010110000000660901901000112;2023-02-02
1060140;470010106000000560901902030085;2023-01-21
927814;470010107000000550008000000000;2023-01-04
683595;470010108000000160903901180229;2023-01-04
3014535;470010108000000010901902040319;2023-01-04
3012585;470010110000000640903904011241;2023-02-02
1064604;470010110000000610902900000076;2023-02-02
925627;470010110000000710901901040155;2023-02-02
972307;470010002000000070905925030489;2023-01-21
663228;470010113000000310901900000000;2022-12-26
1007535;470010110000000250112000000000;2023-02-02
3021243;470010110000000400904901020823;2023-02-02
977421;470010110000000570901901020030;2023-02-02
660754;470010110000001070004000000000;2023-01-04
982792;470010107000000560901901020099;2023-01-04
979430;470010110000000680902901010072;2023-02-02
957421;470010110000000520901900000015;2023-02-02
1036815;470010107000000090901900000000;2023-01-04
3022881;470010107000001630801800000005;2023-01-04
3009123;470010108000000010901903030813;2023-01-04
1020809;470010110000000640905901010775;2023-02-02
1014956;470010110000000380901901020385;2023-02-02
1065046;470010110000000460801800000084;2023-02-02
694390;470010107000000400902901100077;2023-01-04
3021519;470010110000000400904901041076;2023-02-02
1064881;470010107000000470901901010011;2023-01-04
907703;470010107000000530801800000033;2023-01-04
975170;470010110000000380901902140473;2024-02-02
3007431;470010110000000380903901010998;2023-02-02
720253;470010104000000650901901010556;2023-01-04
666492;470010107000000090905901110140;2023-01-04
943359;470010108000000180903901050228;2023-01-04
990909;470010110000000380903900001444;2023-02-02
983608;470010110000000480904901990256;2023-02-02
692746;470010110000000100901900000000;2023-02-02
664552;470010110000001190007000000000;2023-02-02
891115;470010108000000070801800000031;2023-01-04
1043912;470010110000000580902901990056;2023-02-02
966622;470010107000000120902901000206;2023-01-04
3008289;470010107000001550801800000011;2023-01-04
1029306;470010107000000080903901040081;2023-01-04
1056225;470010002000000040901901030043;2023-01-21
984940;470010002000000070903909030169;2023-01-23
1064379;470010108000000060901901170095;2023-01-04
972570;470010104000000280902902140234;2023-01-04
972188;470010104000000300904901010048;2023-01-04
750031;470010111000001300011000000000;2022-07-20
3011529;470010104000000650901901010371;2023-01-04
940178;470010108000000030002000000000;2023-01-04
798920;470010115000001710005000000000;2023-01-16
3021969;470010110000000620902901110415;2023-02-02
985119;470010108000000180903901090261;2023-01-04
956146;470010107000000250901901050033;2023-01-04
3021078;470010110000000190903901000339;2023-02-02
3019647;470010107000000210903901120071;2023-01-04
1052814;470010110000000730901901140239;2023-02-02
983652;470010110000000640905901020999;2023-02-02
1042011;470010110000000380901902020142;2023-02-02
985140;470010110000000400903901000211;2023-02-02
3023712;470010110000000540902901010083;2023-02-02
1034880;470010107000000300905901040406;2023-01-04
945596;470010104000000320903901110065;2023-01-04
1044178;470010107000000460903901010304;2023-01-04
958592;470010107000000450903900000000;2023-01-04
668268;470010110000001220005000000000;2023-02-02
1041584;470010002000000070902904030071;2022-12-20
944808;470010107000000260902901010005;2023-01-04
668799;470010108000000060902901060008;2022-11-28
3011454;470010108000000010901901040385;2023-01-04
992213;470010110000000710901901010007;2023-02-02
753694;470010110000000640903902080526;2023-02-02
761168;470010110000002530901901050047;2023-02-02
1020896;470010110000000640901901120112;2023-02-02
986910;470010110000000480904901090167;2023-02-02
661325;470010110000000250003500000044;2023-02-02
665081;470010107000000320904901040180;2023-01-04
3015327;470010110000000620902901150448;2023-02-02
759129;470010002000000070902905010084;2022-12-20
982800;470010110000000670902901100041;2023-02-02
954835;470010110000000630901901020108;2023-02-02
3009648;470010108000000170901901010014;2023-01-04
1034697;470010110000002430901901110122;2023-01-04
818976;470010110000000830901902030312;2023-02-02
970300;470010110000000480904901120190;2023-02-02
971796;470010107000000490904901010160;2023-01-04
718107;470010107000001320019000000000;2023-01-04
941714;470010110000000020020000000000;2023-02-02
3021234;470010107000000770902901040095;2023-01-04
749167;470010110000000400904901030914;2023-02-02
679246;470010107000000560100000000000;2023-01-04
981133;470010108000000010901901020075;2023-01-04
926446;470010110000000380901901010235;2023-02-02
1003918;470010110000000400903901010248;2023-02-02
746609;470010110000000190908904040272;2023-02-02
3015642;470010107000000270904900000123;2023-01-04
991072;470010110000000380903900001335;2023-02-02
663201;470010110000000170801800000014;2023-02-02
3007758;470010108000000020902901020124;2023-01-04
975596;470010110000000400903901010221;2023-02-02
931230;470010110000001480004000000000;2023-02-02
1049423;470010110000002410005000000000;2023-02-02
717752;470010107000000050003000000000;2023-01-04
975167;470010107000000740901901010063;2023-01-04
939258;470010110000000250152500000018;2023-02-02
928869;470010107000000440801800000013;2023-01-04
950700;470010108000000010901902030171;2023-01-04
1042105;470010108000000010901904071086;2023-01-04
1064186;470010002000000070903923050460;2023-01-23
982223;470010110000000570902900000131;2023-02-02
3013365;470010107000001540801800000006;2023-01-04
3019245;470010107000000280904901020242;2023-01-04
